HIP	RA2000	DE2000	Vmag	Name
59504	12.203308	77.616111	5.14	
59517	12.206108	-62.950556	5.91	
59551	12.213064	-70.151667	6.05	
59588	12.220269	-34.125278	6.34	
59607	12.223628	-38.929167	5.77	
59608	12.223886	10.262222	5.85	
59622	12.226889	-33.792778	6.34	
59647	12.232356	-78.573889	6.34	
59654	12.234092	-45.723889	5.31	
59676	12.237642	-5.716667	6.56	
59678	12.238036	-64.408333	6.20	
59708	12.245397	53.434444	6.18	
59728	12.249883	-20.844167	5.82	
59742	12.251783	-29.236944	6.50	
59746	12.252369	70.200000	5.72	
59747	12.252433	-58.748889	2.79	
59750	12.252928	-10.309722	6.11	
59767	12.255742	87.700000	6.27	
59774	12.257069	57.032500	3.32	Megrez
59785	12.258531	-41.912778	6.24	
59796	12.261531	72.551111	6.29	
59801	12.262972	-23.353611	6.53	
59803	12.263464	-17.541944	2.58	Gienah
59811	12.265444	-54.056667	6.61	
59819	12.266731	14.898889	5.09	
59831	12.268761	40.660000	5.69	
59847	12.272378	23.945278	4.93	
59851	12.273297	-72.614444	6.21	
59856	12.275047	33.061667	4.99	
59879	12.280375	86.435833	6.33	
59895	12.284267	-16.693611	6.05	
59898	12.285100	-65.692778	6.06	
59920	12.291544	53.191389	5.80	
59923	12.291833	28.936944	5.71	
59929	12.292956	-67.960556	4.06	
59941	12.295622	15.144722	6.36	
59950	12.296469	-36.093889	6.15	
59984	12.302661	-3.948611	6.57	
60000	12.305817	-79.312222	4.24	
60009	12.307303	-64.003056	4.06	
60014	12.308078	32.748889	6.68	
60018	12.308769	30.249167	6.23	
60030	12.311194	-0.786944	5.90	
60041	12.312986	-88.414722	6.63	
60044	12.313908	75.160556	5.47	
60059	12.316619	-55.142778	5.01	
60066	12.317231	26.008333	6.44	
60087	12.322000	23.034444	6.26	
60089	12.322292	14.541667	6.52	
60098	12.324906	28.157222	6.38	
60122	12.330200	48.983889	5.28	
60123	12.330731	28.464167	6.64	
60129	12.331775	-0.666667	3.89	Zaniah
60132	12.332031	-26.736667	6.60	
60157	12.336342	-22.175556	5.94	
60168	12.338289	26.001667	6.16	
60170	12.338811	26.619722	5.52	
60172	12.339208	3.312500	4.97	
60183	12.341189	-65.842500	6.20	
60189	12.342697	-22.215833	5.20	
60197	12.344825	27.054722	6.32	
60202	12.345303	17.792500	4.72	
60210	12.346875	15.540833	6.47	
60212	12.347453	57.864167	5.54	
60221	12.348811	-13.565556	5.14	
60259	12.355872	-62.281389	6.56	
60260	12.356058	-60.401111	3.59	
60291	12.362958	-49.948889	6.58	
60305	12.365639	47.182222	6.33	
60308	12.365956	-56.374167	5.91	
60313	12.367250	16.744722	6.67	
60320	12.368719	-67.521944	5.15	
60327	12.369683	24.773889	6.21	
60329	12.370008	-68.306944	5.73	
60338	12.371797	-15.555278	6.54	
60351	12.375089	25.846111	4.78	
60353	12.375594	5.305556	6.46	
60374	12.379608	-52.292778	6.52	
60379	12.380408	-57.676111	5.38	
60417	12.387511	-67.631944	6.36	
60418	12.387597	-4.974444	6.47	
60421	12.388583	-11.811944	6.48	
60425	12.389333	-24.840556	5.66	
60449	12.393181	-35.412500	5.32	
60454	12.393544	-39.302222	6.39	
60463	12.395775	-38.911111	5.79	
60467	12.396411	42.542500	6.03	
60468	12.396617	-30.335278	6.39	
60485	12.400411	51.562222	4.76	
60514	12.405150	26.098611	5.17	
60517	12.405953	-47.372778	6.61	
60525	12.407447	25.582222	6.41	
60549	12.412436	-41.383889	6.24	
60561	12.414444	-72.603611	6.61	
60584	12.417561	56.777778	5.82	
60589	12.418439	63.802778	6.31	
60591	12.419061	-42.514167	6.10	
60595	12.419944	-11.610278	5.95	
60599	12.420853	23.926111	6.03	
60601	12.421561	-65.769444	6.29	
60603	12.421781	-27.748889	6.09	
60610	12.422711	-35.186389	5.71	
60638	12.427300	-86.150556	6.32	
60646	12.430833	39.018611	5.01	
60697	12.440019	27.268056	4.92	
60699	12.440131	71.929722	6.33	
60710	12.442164	-51.450556	4.82	
60718	12.443317	-63.098889	0.77	Acrux
60729	12.446864	-48.912778	6.25	
60735	12.447692	-32.830000	5.56	
60742	12.448981	28.268611	4.35	
60746	12.449806	26.825556	4.98	
60771	12.456903	-63.788889	6.02	
60780	12.458011	-58.316389	6.35	
60781	12.458022	-58.991667	5.38	
60791	12.459208	41.355000	6.51	
60795	12.459758	55.712500	5.68	
60797	12.460658	25.911944	6.69	
60804	12.461686	8.610278	6.36	
60809	12.463736	-16.631667	6.30	
60813	12.464333	-4.615278	6.23	
60823	12.467336	-50.230556	3.91	
60851	12.472031	-64.340833	6.05	
60855	12.472914	-39.041111	5.45	
60861	12.473808	-61.794722	6.21	
60870	12.476067	-56.407222	6.15	
60880	12.477269	26.226944	6.52	
60891	12.479050	25.899167	6.63	
60904	12.481867	25.912778	5.29	
60912	12.483503	-83.802500	6.61	
60941	12.490847	24.108889	5.47	
60957	12.495339	20.896111	5.68	
60965	12.497772	-16.515000	2.94	Algorab
60969	12.498386	-56.524722	5.78	
60978	12.499278	58.405278	5.37	
60979	12.499411	-41.735833	6.00	
60988	12.500861	51.535556	6.21	
60992	12.501172	58.767778	6.07	
60994	12.501369	-13.393056	6.37	
60998	12.501878	69.201111	5.01	
61015	12.504850	-23.696389	5.63	
61019	12.505428	-60.989722	6.68	
61053	12.513922	53.076111	6.20	
61071	12.516825	24.566944	5.47	
61084	12.519425	-57.112500	1.59	Gacrux
61103	12.522619	7.604167	6.05	
61134	12.527428	-5.052500	6.19	
61136	12.527872	-59.423889	5.49	
61158	12.532264	-63.505833	5.96	
61172	12.534556	-32.533611	6.46	
61174	12.534578	-16.195833	4.30	
61179	12.535786	-56.129444	6.54	
61181	12.536083	-73.000833	5.88	
61199	12.541142	-72.132778	3.84	
61208	12.542469	-21.211944	6.41	
61212	12.543358	-13.858889	5.74	
61246	12.550808	10.295556	6.29	
61257	12.553394	-52.082778	6.55	
61270	12.556186	-19.792222	6.26	
61281	12.558067	69.788056	3.85	
61283	12.558297	38.068889	6.53	
61295	12.559508	24.282778	6.28	
61296	12.559519	-12.830278	5.58	
61309	12.560806	33.247500	5.42	
61317	12.562525	41.356667	4.24	Chara
61318	12.563000	-9.451944	5.48	
61320	12.563169	33.384444	6.24	
61328	12.566461	-49.909444	6.38	
61359	12.573119	-23.396389	2.65	
61379	12.578461	-44.672500	5.76	
61384	12.578908	70.021667	4.95	
61394	12.580867	22.629167	4.80	
61404	12.581794	-67.756667	6.11	
61415	12.585097	18.376944	6.57	
61418	12.585489	18.376944	5.03	
61420	12.585597	21.881389	5.86	
61443	12.591608	-61.841389	6.22	
61444	12.591631	-61.740556	6.60	
61463	12.595225	-16.826111	6.68	
61468	12.596003	-41.021944	5.12	
61486	12.597992	-12.069167	6.61	
61496	12.599658	-20.527222	6.20	
61498	12.600297	-39.869444	5.78	
61513	12.603406	-52.417500	6.56	
61557	12.612958	-50.335278	6.40	
61558	12.613158	-5.831667	5.88	
61564	12.614597	70.184722	6.54	
61571	12.616208	17.089444	5.70	
61579	12.618792	8.796667	6.61	
61585	12.619744	-69.135278	2.69	
61621	12.628397	-27.138611	5.41	
61622	12.628425	-48.541111	3.85	
61637	12.634564	3.282222	6.33	
61658	12.639569	1.854444	5.68	
61685	12.645378	-4.373333	6.67	
61688	12.645747	-18.250000	6.00	
61692	12.646194	40.874444	6.35	
61703	12.647881	-67.193056	6.22	
61719	12.650614	22.659444	6.39	
61720	12.650967	-30.422222	5.86	
61724	12.652044	21.062500	5.49	
61738	12.654067	-75.370556	6.46	
61740	12.654114	-7.995278	4.66	
61748	12.654681	35.951944	6.39	
61789	12.664600	-39.987222	4.63	
61796	12.665528	-66.511111	6.26	
61908	12.687150	-27.908056	6.64	
61910	12.687783	-13.013889	5.17	
61916	12.689733	-46.145556	5.84	
61932	12.692000	-48.959722	2.20	
61936	12.692764	62.713056	6.02	
61937	12.692906	10.426111	6.22	
61941	12.694444	-1.449444	2.74	Porrima
61951	12.697086	-19.758889	6.02	
61960	12.698058	10.235833	4.88	
61966	12.699056	-59.685556	4.91	
61968	12.699211	6.806389	5.57	
61981	12.701397	-69.407500	6.31	
61982	12.701808	-54.760833	6.58	
61995	12.704969	33.688611	6.64	
62012	12.709878	-48.812778	4.66	
62026	12.713833	-55.946944	6.06	
62027	12.713967	-63.058611	5.27	
62046	12.717831	61.155278	6.39	
62058	12.719225	-56.176111	5.99	
62073	12.721797	26.126389	6.68	
62081	12.723956	-40.177778	6.43	
62084	12.724556	-58.902500	6.41	
62103	12.727228	-1.576667	5.91	
62109	12.729908	-12.014167	6.61	
62128	12.732961	-36.348889	6.38	
62131	12.733486	-28.323611	5.46	
62170	12.740528	80.621111	6.33	
62172	12.740867	44.102778	6.34	
62179	12.743053	-57.286667	6.64	
62207	12.749911	39.278333	5.95	
62212	12.750575	-68.830556	6.16	
62223	12.752175	45.440000	5.42	
62241	12.756528	-48.170278	6.64	
62267	12.760311	7.673056	5.22	
62268	12.760533	-60.981111	4.69	
62312	12.768194	-54.611944	6.65	
62322	12.771353	-68.108056	3.04	
62325	12.772883	9.540556	5.65	
62327	12.772986	-56.488611	4.62	
62356	12.777431	16.577500	5.12	
62360	12.779506	-33.315278	5.87	
62376	12.783969	5.950278	6.31	
62388	12.786272	15.591667	6.66	
62394	12.787117	11.958056	6.11	
62402	12.788592	62.781111	5.88	
62421	12.792617	-6.301389	6.27	
62423	12.792872	66.790278	5.43	
62434	12.795367	-59.688611	1.25	Mimosa
62443	12.797617	3.572500	6.42	
62448	12.798242	-24.851667	6.43	
62478	12.803989	13.553056	6.47	
62500	12.807322	-27.597222	5.65	
62512	12.810928	60.319722	5.83	
62516	12.811628	48.466667	6.25	
62523	12.813128	24.840278	6.29	
62541	12.815056	14.122500	5.71	
62561	12.818553	83.417778	5.92	
62572	12.820500	83.412778	5.38	
62576	12.821531	27.552222	5.76	
62600	12.827236	48.740000	6.50	
62608	12.829153	-71.986111	5.55	
62610	12.829356	-15.882778	6.63	
62641	12.836336	37.516667	5.87	
62651	12.837236	-62.641111	6.61	
62653	12.838119	22.863333	6.43	
62655	12.838758	-48.459444	6.26	
62683	12.844775	-33.999167	4.90	
62703	12.849417	-52.787222	5.70	
62732	12.854994	-60.329722	5.71	
62743	12.856369	-10.338056	6.48	
62757	12.860253	3.056667	6.02	
62763	12.861647	27.540556	4.93	
62786	12.865819	-39.680278	5.99	
62788	12.866103	-26.738333	6.14	
62799	12.868186	-48.094167	6.31	
62807	12.870072	17.073889	6.32	
62821	12.873503	-53.829722	6.26	
62825	12.874311	16.122500	6.29	
62861	12.884517	-54.952222	5.91	
62867	12.885272	-48.943056	4.33	
62875	12.886475	-3.553056	6.11	
62886	12.888269	21.245000	4.89	
62894	12.889417	-60.328333	5.75	
62896	12.890597	-40.178611	4.25	
62904	12.892278	19.481389	6.42	
62915	12.893922	-4.224444	6.45	
62931	12.896922	-60.376111	5.89	
62933	12.897131	12.418333	6.25	
62956	12.900453	55.959722	1.76	Alioth
62972	12.903653	33.534167	6.25	
62983	12.905206	-11.648333	6.00	
62985	12.905881	-9.538889	4.77	
63003	12.909906	-57.177778	4.03	
63005	12.910256	-57.168611	5.08	
63007	12.910894	-59.146667	4.62	
63024	12.915706	47.196667	5.75	
63031	12.916208	-85.123333	5.45	
63033	12.916308	-44.151389	5.89	
63043	12.918106	19.614722	6.66	
63066	12.922072	-42.915556	5.46	
63076	12.924600	65.438333	5.23	
63090	12.926800	3.397500	3.39	
63109	12.931458	-15.326944	6.18	
63117	12.932539	-56.835556	5.34	
63121	12.933500	38.314444	5.61	
63125	12.933844	38.318056	2.89	Cor Caroli
63143	12.938233	54.099444	5.84	
63152	12.940525	65.994167	6.63	
63155	12.940708	-0.954167	6.62	
63165	12.942144	-72.185000	5.93	
63203	12.949458	67.242778	6.55	
63204	12.949517	-54.587222	6.48	
63210	12.951217	-51.198611	5.17	
63211	12.952167	46.176667	6.11	
63220	12.953522	-12.066667	6.33	
63243	12.959214	-22.753333	6.31	
63297	12.971908	64.925278	6.44	
63328	12.977767	-2.903611	6.67	
63340	12.979806	75.472222	6.00	
63355	12.982075	17.409167	4.76	
63359	12.982700	-21.546667	6.62	
63414	12.994319	-3.811944	5.79	
63432	12.998689	66.597222	5.37	
63462	13.004581	30.785000	4.88	
63479	13.007122	31.779167	6.65	
63490	13.009086	-33.505000	6.01	
63491	13.009336	-33.051111	6.58	
63494	13.009989	-3.368611	5.99	
63497	13.010794	18.372778	6.20	
63503	13.012108	56.366111	4.93	
63533	13.019339	17.123056	5.97	
63583	13.029553	-39.616111	6.65	
63584	13.029764	63.610000	6.01	
63608	13.036322	10.958889	2.85	Vindemiatrix
63613	13.037717	-71.548611	3.61	
63623	13.039633	-28.286111	6.68	
63647	13.044572	59.716111	6.50	
63688	13.051489	-71.475556	5.93	
63724	13.059264	-49.527222	4.83	
63738	13.062786	-20.583333	5.58	
63750	13.065122	-3.663056	6.62	
63820	13.080069	-41.196111	6.24	
63822	13.080494	73.024722	6.43	
63839	13.083914	-64.441389	6.64	
63849	13.085194	-47.116667	6.44	
63883	13.091897	-52.115556	6.43	
63901	13.095683	35.798611	5.20	
63916	13.097856	45.268333	5.64	
63933	13.102858	29.029167	6.51	
63945	13.104647	-48.463056	4.71	
63948	13.105911	21.153333	6.00	
63950	13.106272	22.616111	5.53	
63952	13.106350	62.041944	6.15	
63972	13.109736	-41.588333	5.59	
64003	13.115064	-35.861667	5.63	
64004	13.115183	-49.906111	4.27	
64022	13.119642	27.624722	4.80	
64033	13.123419	-59.860278	5.98	
64053	13.127311	-53.459722	5.70	
64077	13.131572	27.556111	6.20	
64078	13.131611	-10.740278	5.15	
64094	13.135322	-65.305833	5.44	
64108	13.139033	-78.445833	6.43	
64117	13.141067	-67.796667	6.34	
64122	13.142358	-8.984167	5.57	
64133	13.144289	-23.106389	6.69	
64166	13.150911	-23.117778	4.94	
64179	13.153450	10.022222	5.79	
64181	13.153964	-9.538056	6.32	
64212	13.160756	37.423056	6.01	
64217	13.161678	38.533611	6.25	
64224	13.162581	-10.329167	5.95	
64226	13.163303	16.848611	5.91	
64231	13.163947	62.228889	6.52	
64238	13.165836	-5.538889	4.38	
64241	13.166542	17.528889	4.32	
64246	13.167575	38.498611	5.91	
64307	13.180519	-52.907500	6.67	
64320	13.182908	-52.566667	6.05	
64332	13.185817	-42.232778	5.78	
64348	13.189808	-43.368333	5.24	
64362	13.191786	-35.129722	6.63	
64375	13.194233	-26.551667	6.49	
64390	13.197606	-69.941944	5.92	
64394	13.198033	27.875833	4.23	
64395	13.198075	-63.302778	6.32	
64408	13.200964	-37.803056	4.85	
64407	13.200967	-16.197778	5.04	
64417	13.202339	24.258056	6.31	
64425	13.204897	-59.920278	4.58	
64437	13.207072	80.471111	6.25	
64445	13.209153	11.556111	5.76	
64449	13.209986	18.751667	6.51	
64459	13.212333	-31.872500	6.68	
64466	13.213547	-66.226667	5.91	
64472	13.214128	-42.699722	6.19	
64478	13.215475	-59.816111	6.18	
64496	13.220150	18.726944	6.10	
64515	13.223161	-50.699722	5.90	
64520	13.224125	-18.826389	6.26	
64522	13.224517	67.287778	6.52	
64527	13.225542	72.798889	6.57	
64530	13.226650	36.887500	6.50	
64540	13.228606	40.152778	4.94	
64543	13.229064	32.530278	6.68	
64556	13.232667	1.456389	6.55	
64557	13.232722	-43.139167	6.16	
64577	13.236381	-19.931111	5.31	
64580	13.236708	-58.683889	5.91	
64583	13.237619	-59.102778	4.90	
64587	13.238156	-78.447222	5.84	
64603	13.240994	-24.284167	6.66	
64607	13.242011	11.331667	5.64	
64623	13.245378	-48.956667	5.84	
64651	13.252636	-36.371111	6.17	
64654	13.252844	18.918889	6.55	
64661	13.254167	-67.894444	4.79	
64682	13.257158	-69.679167	6.37	
64692	13.258903	40.855000	5.77	
64725	13.266272	-19.942778	5.21	
64751	13.270653	19.051667	6.46	
64769	13.273750	-1.390278	6.69	
64774	13.274628	68.407778	6.20	
64779	13.275647	19.785000	6.43	
64790	13.279181	-65.138056	6.06	
64792	13.279642	9.423611	5.19	
64797	13.280742	17.017778	6.49	
64803	13.281419	-31.505833	5.10	
64820	13.286953	-66.783333	4.86	
64822	13.287200	-43.979444	5.82	
64823	13.287672	13.675556	5.33	
64828	13.289450	-11.483333	6.61	
64838	13.291636	-0.675833	6.36	
64843	13.292161	-15.547778	6.68	
64844	13.292400	40.572500	4.72	
64852	13.293414	5.469722	4.78	
64867	13.295739	-47.589722	6.63	
64876	13.298736	-68.495556	6.68	
64906	13.304039	49.681944	5.14	
64924	13.306936	-18.308611	4.74	
64927	13.307697	34.098056	5.81	
64933	13.309692	-51.285556	6.18	
64951	13.313428	-79.975833	6.34	
64954	13.314208	3.687500	6.62	
64962	13.315347	-23.171389	2.99	
64979	13.317853	35.127778	6.01	
64994	13.321942	-72.035278	6.04	
65072	13.338611	40.150556	5.60	
65108	13.343072	-59.772500	6.20	
65109	13.343353	-36.711944	2.75	
65112	13.343847	-52.747778	5.47	
65119	13.344892	2.942222	6.26	
65129	13.346761	-55.800556	6.00	
65135	13.347536	43.990000	6.51	
65144	13.349378	-46.880000	5.76	
65178	13.357203	-43.634167	6.67	
65183	13.358283	-19.489167	6.21	
65198	13.361578	2.087222	5.69	
65230	13.367769	43.903333	6.34	
65241	13.369369	5.154722	5.89	
65247	13.371192	-52.182778	5.81	
65265	13.375275	-6.201667	6.63	
65271	13.377217	-60.988333	4.52	
65288	13.381250	-47.943056	6.18	
65289	13.381283	-72.146667	6.06	
65301	13.383653	-17.735000	5.36	
65303	13.384058	-48.562778	6.37	
65309	13.384861	47.001944	6.64	
65311	13.385733	-33.189722	6.17	
65323	13.388586	-4.924167	5.88	
65372	13.397831	-49.822500	6.48	
65376	13.398311	37.033889	6.10	
65378	13.398728	54.925278	2.23	Mizar
65381	13.399197	-20.924444	6.44	
65387	13.400122	-64.535556	4.52	
65413	13.407219	-51.875000	6.68	
65417	13.408483	12.431667	6.44	
65420	13.409206	-5.163889	5.76	
65466	13.418522	23.854444	5.75	
65468	13.418711	-74.887500	5.04	
65474	13.419889	-11.161111	0.98	Spica
65477	13.420394	54.987778	3.99	Alcor
65479	13.420594	-64.485000	5.32	
65522	13.430667	-70.627222	5.65	
65530	13.433436	63.260556	6.50	
65532	13.435069	-16.858611	6.56	
65535	13.435456	-39.754722	5.11	
65536	13.435561	72.391389	5.82	
65545	13.436522	-1.192222	5.97	
65550	13.437939	46.028056	5.88	
65581	13.445344	-12.707500	5.27	
65593	13.448922	-41.497500	5.69	
65595	13.449228	78.643611	5.74	
65603	13.451306	64.735278	6.64	
65606	13.451778	-49.143611	6.31	
65621	13.454075	-40.162500	6.40	
65628	13.455161	-74.691667	6.62	
65630	13.455739	-49.381111	6.27	
65639	13.457567	-15.973611	4.76	
65678	13.466592	52.745556	6.34	
65682	13.467189	-26.402222	6.49	
65721	13.473875	13.780000	4.97	
65723	13.473953	40.729722	6.49	
65728	13.474217	59.945556	5.40	
65754	13.479389	50.718611	6.42	
65755	13.479672	-69.626944	6.17	
65760	13.481925	-62.102222	6.64	
65783	13.485550	-64.675556	6.09	
65790	13.486956	10.818333	5.65	
65796	13.487483	-1.364167	6.42	
65798	13.487800	-45.537778	6.61	
65810	13.490350	-51.165000	5.04	
65835	13.495228	-23.281111	6.40	
65839	13.496422	1.095556	6.59	
65855	13.499347	6.013333	6.51	
65862	13.500022	7.178611	6.18	
65892	13.507139	-6.470278	6.10	
65936	13.517408	-39.407222	3.90	
65951	13.521067	42.105833	6.07	
65955	13.522917	-42.464444	6.56	
65969	13.525894	-28.112500	6.48	
65970	13.525950	-61.582222	6.66	
66005	13.532731	-65.321667	6.62	
66006	13.532764	-6.255556	4.68	
66015	13.534131	-18.728611	6.01	
66019	13.534831	-38.398611	6.14	
66023	13.536356	-79.660556	6.69	
66060	13.542922	-29.565278	6.45	
66065	13.543322	-28.692500	5.69	
66086	13.546714	24.347222	6.11	
66091	13.547692	-15.362778	5.52	
66098	13.549469	-10.164722	5.21	
66113	13.552550	5.852778	6.64	
66121	13.554072	-77.568889	6.52	
66128	13.556278	33.657500	6.68	
66139	13.558194	-43.422500	6.65	
66152	13.559978	-65.632500	6.36	
66171	13.563278	-39.945556	6.69	
66198	13.568703	55.348333	5.60	
66200	13.568864	3.658889	4.92	
66223	13.572736	38.789167	6.37	
66234	13.574269	49.015833	4.68	
66236	13.574719	-48.271944	6.32	
66247	13.577911	-13.214167	5.92	
66249	13.578264	-0.595833	3.38	
66251	13.578558	76.546667	6.46	
66254	13.578781	-33.310833	6.46	
66257	13.579931	37.182222	4.91	
66275	13.583811	12.513889	6.56	
66320	13.592025	-5.396389	5.70	
66326	13.592603	10.205000	6.48	
66385	13.611081	49.486667	6.48	
66400	13.613475	-26.495000	5.73	
66405	13.614050	-34.467500	6.48	
66417	13.616417	24.613056	5.72	
66427	13.618347	-44.143056	5.96	
66435	13.619736	71.242222	5.50	
66438	13.620056	-61.691389	5.63	
66454	13.623194	-46.427778	5.91	
66458	13.624361	36.294722	4.82	
66475	13.628594	50.714722	6.51	
66476	13.628892	2.382222	6.66	
66482	13.629708	-3.235833	6.68	
66521	13.635453	-58.414444	6.41	
66522	13.635517	14.301944	6.49	
66524	13.635853	-50.349722	6.64	
66563	13.645036	-29.560556	5.81	
66574	13.646064	-70.444722	6.11	
66575	13.646933	-57.622500	6.00	
66594	13.650642	18.265278	6.46	
66607	13.653344	-75.683611	6.32	
66610	13.653858	10.509722	6.64	
66613	13.654144	51.804167	6.49	
66634	13.658494	52.920833	5.46	
66640	13.659633	10.746111	5.57	
66645	13.661347	-39.747500	6.29	
66656	13.663497	-40.051389	5.61	
66657	13.664797	-53.466111	2.29	
66666	13.666639	-49.950000	5.74	
66668	13.666831	-70.787778	6.59	
66681	13.669667	-64.576389	5.79	
66690	13.671008	31.011667	6.21	
66700	13.672622	57.207500	6.28	
66704	13.673153	50.519167	6.31	
66722	13.677131	-44.330000	6.57	
66725	13.677533	28.065000	6.22	
66727	13.677917	19.955556	5.73	
66728	13.678039	76.843611	6.69	
66738	13.678969	54.681667	4.63	
66753	13.682272	-85.785833	5.56	
66763	13.683989	22.495833	5.63	
66798	13.691617	64.822222	5.85	
66800	13.691906	-23.449722	6.60	
66803	13.693564	-8.703056	5.03	
66821	13.695781	-54.559167	4.99	
66825	13.695994	-33.597222	6.58	
66849	13.700311	-58.786944	5.38	
66857	13.701758	65.273056	6.60	
66860	13.703606	8.388611	6.16	
66874	13.705772	-33.980278	6.66	
66878	13.706372	82.752500	5.92	
66892	13.708019	41.674167	6.30	
66903	13.710939	78.064167	5.91	
66907	13.712061	34.988889	5.98	
66923	13.715178	-50.790000	6.43	
66924	13.715294	-41.400833	5.96	
66925	13.715589	-56.767778	6.00	
66936	13.717744	3.538056	5.35	
66958	13.723850	45.520000	6.69	
66984	13.727806	-42.067500	5.96	
66992	13.729203	22.700278	6.12	
67004	13.731742	-5.498889	6.51	
67005	13.731889	52.064167	6.02	
67008	13.732606	-59.235833	6.51	
67036	13.737786	-51.012222	6.44	
67057	13.741617	-16.178889	5.55	
67071	13.746028	-25.500833	6.21	
67103	13.753639	55.880000	6.47	
67104	13.753742	10.325278	6.42	
67139	13.759747	-15.767222	6.18	
67143	13.760261	-26.115833	5.81	
67153	13.761547	-33.043333	4.23	
67172	13.765647	-12.426389	5.50	
67194	13.770453	41.088611	5.88	
67195	13.770531	30.897222	6.51	
67199	13.770706	-54.683056	6.42	
67206	13.771667	-62.451389	6.58	
67210	13.771972	38.503611	5.92	
67231	13.776578	54.432500	5.68	
67232	13.776833	-62.909444	6.60	
67234	13.777603	-51.432500	4.64	
67239	13.778703	25.702222	5.97	
67244	13.782322	-36.251667	5.15	
67246	13.782617	6.350556	6.33	
67250	13.783297	38.542500	5.51	
67261	13.786353	-62.589444	6.40	
67271	13.787056	-9.709167	6.04	
67275	13.787789	17.456667	4.50	
67288	13.790375	-17.859722	5.41	
67292	13.790994	-50.249167	5.92	
67301	13.792375	49.313056	1.85	Alkaid
67304	13.794075	-50.320556	5.46	
67338	13.801414	42.047500	6.59	
67355	13.805003	-6.837222	6.57	
67384	13.810761	31.190000	5.61	
67408	13.815403	-35.703611	6.56	
67457	13.824097	-34.450556	4.19	
67459	13.824639	15.797778	4.05	
67464	13.825083	-41.687500	3.41	
67470	13.826708	13.010000	6.66	
67472	13.826947	-42.473611	3.47	
67480	13.828561	21.263889	4.92	
67481	13.828936	8.408611	6.60	
67483	13.829161	36.632778	6.43	
67485	13.829286	61.489444	5.97	
67494	13.831206	-18.133889	4.96	
67495	13.831231	13.191667	6.65	
67512	13.833764	78.995556	6.59	
67523	13.835150	-29.081111	6.19	
67537	13.838719	-39.900833	6.43	
67545	13.840186	5.497222	6.00	
67548	13.841047	58.539167	6.45	
67555	13.842950	-19.897778	6.54	
67589	13.849833	68.315278	6.39	
67592	13.850117	80.767778	6.67	
67596	13.851253	34.772500	6.66	
67605	13.852558	34.664444	5.89	
67620	13.855750	-24.389722	6.43	
67627	13.857206	64.723056	4.58	
67648	13.860161	-36.432778	6.34	
67663	13.863119	-46.898611	5.77	
67664	13.863172	-69.401111	5.73	
67665	13.863192	34.444167	4.76	
67669	13.863786	-32.993889	4.32	
67674	13.864394	10.135833	6.57	
67696	13.866944	-31.618889	6.11	
67703	13.868028	-52.811389	5.26	
67714	13.871775	12.165000	6.10	
67735	13.875742	16.728889	6.65	
67778	13.885678	40.337778	6.48	
67782	13.886211	28.648056	5.91	
67786	13.886819	-31.927500	4.75	
67787	13.886931	17.932778	5.71	
67819	13.892450	-35.664167	5.53	
67836	13.895308	-53.373056	5.87	
67848	13.897511	53.728611	5.70	
67851	13.897853	-35.314167	6.17	
67861	13.899236	-47.128056	5.83	
67890	13.904653	-28.569167	6.05	
67896	13.905942	-17.180000	6.59	
67908	13.908800	-22.244722	6.61	
67927	13.911422	18.398333	2.68	Muphrid
67929	13.911722	-1.503056	5.16	
67942	13.913650	-67.651944	5.74	
67953	13.916194	-8.058611	6.19	
67973	13.920047	-52.160556	5.66	
68002	13.925675	-47.288056	2.55	
68009	13.927497	-82.666111	5.95	
68019	13.928922	-41.994722	6.64	
68021	13.929019	-31.285000	6.53	
68024	13.929992	-9.559722	6.69	
68030	13.930603	14.056389	6.16	
68065	13.936261	32.032222	6.31	
68079	13.938858	-46.592500	5.82	
68080	13.938886	-54.132222	6.14	
68092	13.941081	1.050556	5.90	
68101	13.942497	-54.703889	6.00	
68103	13.942822	27.491944	5.02	
68146	13.951750	20.953889	6.68	
68170	13.955967	-62.488611	6.65	
68177	13.957708	-23.022500	6.14	
68184	13.958917	61.492222	6.49	
68191	13.960817	-63.686389	4.71	
68224	13.966350	-25.998056	6.42	
68245	13.971189	-42.100556	3.83	
68269	13.975328	-24.971944	5.20	
68270	13.975356	-65.800556	6.20	
68276	13.977481	21.696111	5.76	
68279	13.977764	14.649167	6.01	
68282	13.977992	-44.803333	3.87	
68333	13.988183	-50.369444	5.92	
68380	13.997028	-3.549444	6.36	
68390	14.000069	-25.010000	5.77	
68398	14.001303	-8.161389	6.56	
68413	14.004853	-61.480833	6.49	
68414	14.005247	-46.127222	6.57	
68418	14.006506	39.029722	6.63	
68431	14.009125	-78.589722	6.09	
68455	14.014614	-66.268611	5.96	
68478	14.019592	27.386389	6.23	
68493	14.021967	-40.221944	6.12	
68498	14.022336	8.894722	5.98	
68516	14.026900	17.668333	6.36	
68520	14.027439	1.544444	4.23	
68523	14.028747	-45.603333	4.34	
68537	14.030750	68.678611	6.34	
68567	14.036714	45.753611	6.28	
68581	14.039667	-27.429722	5.47	
68594	14.042211	9.686111	6.18	
68637	14.049939	50.971667	6.16	
68641	14.050475	-31.684167	6.18	
68643	14.051161	-17.366944	6.32	
